final algo,Song Id,Song,name_of_song,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skewness,spectral_constrast_mean0,spectral_constrast_mean1,spectral_constrast_mean2,spectral_constrast_mean3,spectral_constrast_mean4,spectral_constrast_mean5,spectral_constrast_mean6,spectral_contrast_std0,spectral_contrast_std1,spectral_contrast_std2,spectral_contrast_std3,spectral_contrast_std4,spectral_contrast_std5,spectral_contrast_std6,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_skewness,zero_crossing_rate_mean,zero_crossing_rate_std,zero_crossing_rate_skewness,tempo
Class_Ex,181,Nadan parinde,nadan_parinde.mp3,0.258341179,0.272737558,0.294079722,0.232879112,0.174305659,0.217898416,0.255824921,0.240570112,0.193489735,0.257477398,0.286697844,0.25728202,0.162507148,0.118546827,0.162589323,0.158345739,0.130929724,0.145181005,0.13731873,0.178676068,0.130652986,0.107690974,0.185730852,0.143936077,-91.40700559,79.54636546,3.629248215,17.90307106,3.331219372,8.504590924,-7.527551718,2.484526287,-9.520388931,4.822462351,-0.618085533,1.858034429,-3.317472092,31.55190542,21.00889313,14.72837613,10.12562008,8.661208276,7.806452856,10.51144825,7.801174893,9.234814046,7.486952801,7.661265135,6.351039417,7.508578794,2690.607838,576.5829325,1.064794362,23.95469778,19.68475139,24.41341493,22.48841572,22.81689809,20.52080569,34.90971511,5.606671477,4.219686943,4.735873282,4.213342386,3.967403254,3.733276761,3.329918233,5981.967995,1171.449429,-0.40258746,0.089374365,0.028155241,1.217613495,135.9991776
Class_Sa,182,Naina - dangal,naina__dangal.mp3,0.191293112,0.243978275,0.245432046,0.202236617,0.132039011,0.227108927,0.288736815,0.2985588,0.317870265,0.278098377,0.236316914,0.207487984,0.13682913,0.148768337,0.135879921,0.120313575,0.110577908,0.184244528,0.186142278,0.14150277,0.141037357,0.12856477,0.186899025,0.194829813,-95.57186365,121.0021501,22.41653511,8.387645531,8.423684636,-2.277527065,-9.579888688,-0.232237847,-5.534864786,5.742188498,-6.339290974,-3.826823724,-6.004917686,44.41952054,30.12039106,16.60722078,13.7074321,11.78004944,11.06576217,12.92851574,10.34357394,12.93201695,11.69594854,11.5479933,10.95087705,9.481893841,1744.099805,702.0641014,1.317076868,30.11314599,20.07582982,25.32830307,24.5390384,24.48266688,23.25903511,34.34134636,6.455028886,5.370054444,4.857409808,3.734392737,4.151967539,5.154978727,4.267029535,3878.784879,2090.417257,0.512967979,0.049307525,0.025599303,1.302064881,161.4990234
Class_Sa,183,Naina asq na ho,naina_asq_na_ho.mp3,0.167806528,0.151708958,0.171587293,0.198541066,0.245396869,0.121418147,0.045466436,0.109010715,0.401719876,0.538092405,0.40453209,0.22185482,0.133228366,0.114474876,0.143193887,0.104772545,0.119139562,0.099746857,0.069991615,0.082759646,0.066609257,0.087814345,0.066239038,0.111805762,-165.1902949,117.3942911,15.8013157,24.3745413,-0.260205301,10.78512341,-0.266663952,0.382656768,-13.42387262,-0.812477955,-8.765092781,-1.271135179,-4.265752388,41.59098427,21.08616477,15.21496166,12.43733518,13.67384809,9.103324621,11.90083685,10.4061693,13.31315616,8.370836928,9.785536168,7.721139361,7.979673949,1635.266317,525.4689795,2.092223454,27.80208024,24.95509288,27.5922891,25.81261883,24.27182494,22.08676298,34.75310785,7.712871796,4.797307414,5.58339182,4.278411152,4.179112665,2.821313956,2.041793386,3599.924065,1398.064606,0.828503219,0.048639918,0.018368259,1.027829099,86.1328125
Class_Sa,184,Naina thag lenge,naina_thag_lenge.mp3,0.151819166,0.133184692,0.19545884,0.409547619,0.500715823,0.380393924,0.168890971,0.157672397,0.123996995,0.110992883,0.178072451,0.220533255,0.100362821,0.130559103,0.140003359,0.114650655,0.157556192,0.124659824,0.123779398,0.154032314,0.115447687,0.100788629,0.111456762,0.145790356,-150.5975445,105.5280955,7.575056541,40.91091686,3.34948255,4.437781955,3.235233248,7.609061915,4.032421901,15.47209729,2.907975094,7.777248064,-1.11148635,52.15891222,27.60280108,21.69331562,15.21915031,16.92372465,12.42602845,11.10704594,11.30600361,10.25353076,11.56592981,8.010854415,8.917404128,9.908699593,1785.177862,613.7522425,0.503490679,29.11800281,23.06002249,26.86068484,24.67976775,23.7058307,24.97240837,34.99553529,5.56581798,4.799864126,5.555378967,4.59410922,5.557501837,5.601818065,3.572763022,3826.21853,1375.095025,0.344336987,0.053619479,0.038101077,1.2048625,135.9991776
Class_Ha,185,Naninon me sapna,naninon_me_sapna.mp3,0.318447631,0.289167541,0.24923273,0.185805189,0.143886777,0.144323296,0.202423662,0.272529306,0.277703977,0.237422893,0.293473383,0.32113321,0.124231852,0.198658376,0.136119542,0.106571013,0.105619893,0.119291951,0.152250683,0.117338479,0.110513231,0.114533783,0.169335919,0.19412649,-175.6324254,189.5876346,-73.552492,36.72496486,-10.97642648,-6.672252042,12.82090628,-14.00240071,8.695689382,-8.43199742,-9.746656718,6.654209872,8.627559863,46.88064334,20.56570849,24.15216783,15.57811729,15.76557892,11.94622156,10.90917997,9.899171668,10.52765161,10.35219497,11.80687998,10.28355141,12.63389248,1254.083827,264.8372971,-0.162105576,31.70229592,17.24462593,25.42788294,30.2550125,29.44490627,30.25639371,42.07842334,6.319109443,4.758744392,5.252751925,6.492793955,6.891131277,3.465052891,2.569027718,2308.444374,493.4689489,-0.156379407,0.070094436,0.026671594,0.090113349,135.9991776
Class_Ha,186,Nashe si Chad gi,nashe_si_chad_gi.mp3,0.213785682,0.119562636,0.081213287,0.140926135,0.220246406,0.195078364,0.217816079,0.311633902,0.381431208,0.328746458,0.264164122,0.25280304,0.135125575,0.106426569,0.11766267,0.156324478,0.21409669,0.202392595,0.139543296,0.159190383,0.176840926,0.181142196,0.131768966,0.119311899,-53.81555085,87.42416978,3.983466267,28.38297805,10.23544214,9.40739444,-6.542113713,5.306148762,-1.805327585,4.947687431,-3.181033616,9.336178988,-1.350471255,55.02388221,26.8018868,21.67783529,17.29065069,14.03668832,12.85998285,12.27338985,8.823765014,8.567259031,7.5162385,8.979523826,7.867316705,8.028345513,2364.616347,768.6276537,0.831976395,26.64725724,20.37475709,23.98911382,20.25881405,20.718374,19.11632518,35.45287277,5.866009996,5.253513143,5.063342767,3.858225183,3.97067573,3.166529836,2.811042463,5233.58502,1680.017177,-0.013367999,0.055453935,0.02725968,1.438593132,129.1992188
Class_Ca,187,nazam nazam,nazam_nazam.mp3,0.166717305,0.165625364,0.241909253,0.241866253,0.236036408,0.180532002,0.259620747,0.342406763,0.290762157,0.204835632,0.208932185,0.226298716,0.160311084,0.151974036,0.190957153,0.141659551,0.186125751,0.128242235,0.168197375,0.207649542,0.147295003,0.177973451,0.140267495,0.180469257,-74.87963898,94.32894207,15.13585122,18.78326188,9.070004644,7.748364438,-8.969997683,1.462638758,-8.29992583,3.242715855,-9.076850246,1.592644957,-5.513354419,56.61195363,31.73610038,19.15652466,15.17197143,16.10497871,10.98814202,14.50637288,11.29983045,12.85692405,12.99676969,11.47405276,9.67475098,10.42400454,2249.979819,968.3729425,2.066948113,27.33844955,23.73533547,27.83618684,24.9889823,24.0832754,22.51606128,36.30148265,5.538029539,4.956576385,5.021482438,4.404913424,4.455095524,4.116437194,3.633510843,5136.54394,1898.958471,0.095557799,0.054893848,0.021014917,1.307321888,112.3471467
Class_Ca,188,Nazar k samne,nazar_k_samne.mp3,0.267297182,0.294416249,0.361965153,0.301081292,0.197506973,0.182156714,0.125836002,0.087396476,0.093443189,0.246398639,0.364711445,0.339319667,0.15726541,0.128078169,0.139577949,0.131403635,0.11913607,0.174543328,0.12508015,0.107251902,0.110471127,0.126054438,0.140592513,0.096909651,-170.5310388,102.7020706,-63.67555354,29.82130325,-16.80822117,1.005966526,-11.90123883,-4.235749444,-15.58559675,-1.45436554,-10.32447888,1.501325244,-3.777833526,35.54602886,24.95360951,11.58922459,12.34987681,11.09852751,10.80736167,10.41775669,8.35245012,8.127713916,9.222974919,7.798157401,9.442242283,8.366856492,2064.719559,344.0483008,-0.277313658,35.48519931,19.67125608,25.37009536,24.28009189,23.25583545,23.59220377,37.43036615,5.990889276,5.257418382,4.611179678,4.02275081,3.800086181,2.725983485,2.248566708,3649.136268,540.209442,-0.155603856,0.11399572,0.034429578,0.354733787,151.9990809
Class_Ca,189,Nazm ,nazm_.mp3,0.166717305,0.165625364,0.241909253,0.241866253,0.236036408,0.180532002,0.259620747,0.342406763,0.290762157,0.204835632,0.208932185,0.226298716,0.160311084,0.151974036,0.190957153,0.141659551,0.186125751,0.128242235,0.168197375,0.207649542,0.147295003,0.177973451,0.140267495,0.180469257,-74.87963898,94.32894207,15.13585122,18.78326188,9.070004644,7.748364438,-8.969997683,1.462638758,-8.29992583,3.242715855,-9.076850246,1.592644957,-5.513354419,56.61195363,31.73610038,19.15652466,15.17197143,16.10497871,10.98814202,14.50637288,11.29983045,12.85692405,12.99676969,11.47405276,9.67475098,10.42400454,2249.979819,968.3729425,2.066948113,27.33844955,23.73533547,27.83618684,24.9889823,24.0832754,22.51606128,36.30148265,5.538029539,4.956576385,5.021482438,4.404913424,4.455095524,4.116437194,3.633510843,5136.54394,1898.958471,0.095557799,0.054893848,0.021014917,1.307321888,112.3471467
Class_Ha,190,O bawre,o_bawre.mp3,0.170697876,0.129286398,0.164463172,0.151448909,0.172812684,0.127711197,0.203923292,0.283258636,0.406280628,0.432769873,0.34548283,0.254847216,0.123008939,0.123477628,0.122596233,0.102150431,0.104855864,0.078032221,0.140425972,0.18427739,0.108914248,0.139477774,0.113819427,0.169214454,-149.1950419,62.4230424,7.660925857,13.48523201,-9.358157816,5.213648238,-4.855300861,-1.194524086,-6.507025984,-0.679819792,-1.530638602,4.455501257,3.595219426,29.22484617,21.42279363,17.37413471,16.21208622,10.81082907,12.72684259,12.00814667,11.69939368,10.40639023,10.43630208,11.38928225,10.43618132,11.87610147,3100.144256,525.0623459,0.282621705,24.85140053,19.23959266,26.49999587,24.52336539,23.59702566,20.89095891,36.13634751,7.595849975,5.824963424,4.753634389,3.806586162,3.392630049,3.076475131,2.495188315,6701.742809,896.0207745,-0.098926203,0.107215149,0.045761188,0.940979163,99.38401442
Class_Ha,191,O rangrezz,o_rangrezz.mp3,0.098518719,0.149649084,0.100196825,0.094666022,0.147231369,0.352260044,0.447998351,0.386067231,0.374467721,0.315335873,0.190176507,0.105884835,0.085902409,0.109379962,0.109337072,0.145071246,0.112911973,0.103931304,0.086460545,0.091518071,0.167016247,0.124984087,0.133135603,0.115569065,-163.9641841,102.6997708,6.066998518,9.718571465,2.132924739,-2.04847537,-13.13126338,7.467325344,-5.081302112,2.633492141,-3.767088408,-3.517282176,-4.903245424,60.75200528,25.52723656,20.4323063,19.13491438,14.65021793,15.48382955,13.41982752,12.02363074,10.51485327,10.97871609,12.06059682,10.69461993,10.59880308,2052.117293,685.8544747,1.000892072,27.177549,25.60047846,27.95079699,28.89636763,26.57896672,23.84503317,35.94616121,6.265900137,5.310583072,5.472982374,4.161917029,4.098399797,4.347585331,4.175037891,4583.276452,1796.53811,0.211535692,0.060652128,0.024580739,0.38968889,129.1992188
Class_Ca,192,O re Piya,o_re_piya.mp3,0.217604812,0.223307933,0.165480338,0.115786655,0.134943823,0.2408153,0.340488971,0.28579056,0.264039806,0.296625278,0.317254293,0.277037388,0.12970362,0.138985133,0.153937842,0.126949187,0.155989494,0.132831644,0.142613464,0.134149285,0.149250692,0.166768053,0.128462351,0.1738466,-117.3323073,127.166887,-3.73504225,31.00584794,-5.968038916,2.144573477,5.646433111,-0.654889829,-12.26925814,11.2630145,-12.77861891,8.249459314,-6.863603893,62.85647767,29.44134026,23.42205854,17.00145186,15.42174157,17.37923513,15.85635709,15.37364806,13.97449015,12.92405931,10.88053708,10.33834022,10.3149509,1691.88644,617.7029662,0.982918011,30.15208978,20.20787826,26.34238931,26.59005132,27.53397177,33.71185949,52.58270634,6.306575625,4.763003061,6.174596166,5.731462182,5.200782735,6.498798269,4.75779202,3620.032277,1544.841938,0.80422079,0.058742086,0.027236205,1.013593021,99.38401442
Class_Sa,193,O Saathi re,o_saathi_re.mp3,0.189423232,0.181755332,0.237833408,0.289401677,0.305867396,0.328189222,0.330337594,0.378413228,0.359915436,0.23186702,0.177726403,0.150647583,0.083608453,0.059555582,0.074782727,0.080511709,0.095155598,0.094069877,0.081378722,0.092911766,0.120451439,0.092043513,0.102988211,0.101206043,-311.6540185,101.1156828,-12.78847394,31.78330177,9.345578562,10.24430385,5.667629048,-2.192514551,5.164139696,-2.638703758,-1.046480363,-1.822151635,0.872409338,139.0197534,31.33650046,34.36541922,22.37592363,17.92884779,8.05986204,8.325424666,12.24766219,6.691751202,10.61525608,8.707527029,8.841409106,6.217855237,1906.825822,422.1490335,0.941829136,26.68316912,13.71053904,15.18682348,14.0722714,15.71707344,17.76102106,30.66335143,6.590933642,4.091238637,4.151695779,2.598335047,2.205566266,2.654070969,1.649127584,3967.42601,789.8835535,-0.805131369,0.053875525,0.028293515,1.376311151,198.7680288
Class_Ex,194,Oh Ho Ho Ho - Taare Gin Gin (Hindi Medium),oh_ho_ho_ho__taare_gin_gin_(hindi_medium).mp3,0.319123014,0.286765186,0.254245268,0.203402438,0.185004451,0.224234256,0.256356351,0.2781409,0.231245485,0.25932457,0.325389934,0.335029356,0.117752636,0.113534171,0.115450257,0.12139163,0.098649813,0.117833714,0.104479511,0.102757135,0.08187564,0.0893891,0.137799107,0.099412653,-6.285393177,75.39320024,1.388670781,12.13714941,-1.017900695,9.242492462,-6.277083804,10.9837674,-3.848000361,4.904975846,7.578976737,3.722764498,3.719048603,50.82669424,18.93121275,19.31633774,14.85016967,15.75104641,10.95837971,11.24161024,9.472172137,11.57747906,11.94922841,10.63551546,7.998869487,7.343895408,2721.506918,554.1523793,1.322043216,26.86616169,18.67372813,23.12671086,20.03820274,19.57229597,18.53261789,34.45392455,5.811508363,5.354087161,5.733266829,4.669094975,4.63275545,3.040784797,1.96269225,6106.283909,1053.472699,-0.433968616,0.080460398,0.035197041,0.643540734,143.5546875
Class_Ex,195,Oonchi Hai Building (Judwaa 2),oonchi_hai_building_(judwaa_2).mp3,0.180764513,0.151512297,0.14800845,0.192339264,0.191426341,0.157338982,0.206507752,0.351795417,0.467800027,0.463351962,0.283878197,0.170686629,0.089352315,0.103485151,0.101729326,0.100432008,0.09208965,0.072524072,0.07740581,0.102946705,0.132299624,0.122675252,0.078737805,0.07873473,-122.4660594,85.7520929,7.742926494,21.93955559,6.913266165,13.62337698,6.882821779,13.23324141,2.617338646,14.64520387,2.087618404,8.464613507,5.832079446,76.01309267,27.44075091,21.15431364,17.07227202,16.34560632,16.56379635,13.55375912,10.15178225,9.974646533,8.733384055,9.012409327,8.857360743,9.27695987,2155.887201,793.03441,1.044497342,23.30064438,16.87571966,21.16129189,19.44101748,18.86463392,18.3681381,35.04706547,5.582377614,4.636684339,5.251994342,4.602650141,3.980265837,3.512307433,3.690877478,4948.620076,1743.212956,-0.168394636,0.043742744,0.04021479,2.014766259,112.3471467
Class_Ha,196,Pagalon Sa Naach (Junooniyat),pagalon_sa_naach_(junooniyat).mp3,0.180910085,0.209001911,0.189160109,0.223877392,0.270738072,0.385088376,0.43666106,0.367198277,0.247287014,0.23252946,0.194752593,0.160202601,0.092450132,0.10390033,0.104945075,0.104922284,0.10326621,0.103701957,0.109256615,0.088479623,0.099190158,0.093346921,0.076288967,0.069661822,2.684659659,79.42890421,-5.898328314,18.87148133,0.815736541,13.91137708,1.193546241,7.299440219,-1.282010061,10.98099795,4.817141834,6.871711265,0.638928185,45.83605809,18.71102441,16.85668185,12.23277645,11.36129396,10.87083043,9.919025178,9.066807471,9.039572542,8.566959954,7.895047282,7.475498421,6.819198381,2572.302688,496.5377458,0.695846815,27.49610366,16.98534053,20.87998549,20.09393101,20.04297744,18.78807771,33.55912766,5.402575532,4.410200348,4.646812005,3.917739634,3.865259068,2.995753056,2.874352717,5653.928311,1102.622988,0.476629436,0.079641431,0.031733415,0.413507063,69.83741554
Class_Ca,197,Pal pal Dil k paas,pal_pal_dil_k_paas.mp3,0.263106044,0.29992212,0.326053202,0.256181628,0.177088729,0.135606662,0.24012288,0.290243141,0.215878519,0.145719766,0.208228865,0.292338746,0.135084113,0.151331968,0.18021774,0.13948547,0.181791773,0.118274043,0.15329351,0.196631024,0.128686332,0.146660496,0.120117586,0.160600389,-185.0910737,120.3330102,-50.07078879,67.6678785,-17.74102397,13.07357747,-16.26331043,2.417381468,-16.62935661,0.901632366,-8.811820786,-9.336051696,-13.83808522,44.36606283,25.86953553,20.81364363,15.47673782,15.21941688,13.06838532,11.28211989,10.06313162,9.182023137,11.06417153,9.574609733,11.08499988,9.23204543,1856.589349,470.6017706,0.133656797,38.44501388,20.5238651,25.02437588,25.16710001,21.8974952,23.64227782,48.46909786,5.364313463,4.816198144,4.334370516,4.012455599,3.680805011,2.937394712,4.50226625,3686.211043,758.8432383,0.001523966,0.083402935,0.048465299,1.148674059,129.1992188
Class_Ha,198,Papa kehte hain,papa_kehte_hain.mp3,0.323971033,0.245859269,0.164083144,0.205839873,0.294912986,0.282165884,0.274388601,0.326432895,0.288143614,0.23514452,0.200166033,0.274003021,0.149260051,0.11009772,0.11675272,0.100753465,0.113090691,0.135107612,0.101960313,0.098269002,0.101612383,0.138230935,0.1117343,0.110471061,-89.46393084,105.1910837,-68.39190227,37.86085107,-24.49754606,4.776963243,-22.45678508,1.752008749,-13.92063946,1.79901728,-7.272850143,-2.309409809,-7.436613568,67.72402508,29.41358679,21.31684405,16.02579585,14.94796155,9.760945697,10.6902766,8.730910526,8.456768639,8.773781494,8.266462919,6.912241291,7.338588357,2171.56254,469.6036296,0.423465009,26.15320928,17.1158462,20.61426751,19.56840267,19.36328994,20.05727609,53.15583104,6.658042684,4.569973417,4.795186834,3.812747208,3.106547571,2.470130275,4.688588846,3857.489174,782.4451692,0.316513986,0.116762333,0.042729268,0.304104403,184.5703125
Class_Ca,199,pappi,pappi.mp3,0.158204702,0.153434022,0.224700742,0.298136053,0.232647509,0.191380887,0.284222593,0.360267293,0.381079886,0.303422356,0.277660162,0.251504188,0.101958726,0.110801727,0.092533925,0.102770898,0.095984236,0.100834182,0.120517591,0.080455573,0.151005937,0.087861426,0.100779422,0.101176599,0.053282473,89.36375503,-8.012796406,31.11572565,4.979903328,5.176968065,5.685987381,6.279881152,-2.460383486,6.370364048,-6.683457241,1.026883622,-2.448435082,36.39872089,21.21430489,14.22402463,13.28016491,8.808669131,12.67715823,10.75555299,8.793399622,9.010571411,8.936157153,8.577342226,8.025570388,8.003091178,2303.369753,523.8599104,-0.135279894,29.53847157,16.94895189,21.32286939,23.33390951,23.52992011,22.94610962,34.37984583,6.086246256,4.225432491,4.086499619,4.044538899,4.39326202,4.365940192,3.017061437,4625.517863,1125.382446,0.440576939,0.103921707,0.046226984,0.331530931,83.35433468
Class_Ha,200,parda hai parda,parda_hai_parda.mp3,0.168390856,0.262489782,0.296647408,0.196937779,0.126155483,0.181680532,0.301666414,0.339615713,0.255809328,0.190256954,0.168273054,0.143210276,0.188197651,0.173772961,0.198441468,0.14511839,0.14196507,0.146986625,0.193694759,0.219078067,0.150493429,0.185887134,0.180047525,0.165192848,-216.4532135,160.483346,-37.1497569,3.934056639,-42.77226686,6.874337506,-21.81826186,-30.65061908,2.904408047,-5.445579682,-12.58831813,-14.18578915,-4.449882365,89.53244946,37.36107109,44.46845826,27.08825993,31.47213115,22.16468428,12.95218198,16.16775794,11.30598155,11.21174065,11.86687476,10.00023215,13.55938011,1160.144843,498.5213826,0.434342152,27.39494058,27.470509,30.43371106,28.83195573,35.6963067,28.72477503,44.25346024,6.18594382,7.739059662,8.444120906,7.448734645,5.732873076,8.05650306,10.97666783,2133.824597,1207.448357,0.597742837,0.065524358,0.031739339,0.702780497,123.046875
Class_Ha,201,Party with bhootnath,party_with_bhootnath.mp3,0.131252285,0.053931831,0.155641923,0.249763841,0.248734476,0.303581744,0.307123771,0.272169049,0.232639479,0.256873323,0.336930432,0.302746489,0.118756924,0.077945175,0.154734742,0.18696815,0.107113227,0.146633457,0.188884476,0.173287604,0.134568306,0.121854815,0.124775941,0.138773595,-45.02814794,81.76505927,-22.54454993,3.140566507,-1.487023408,-1.341867824,-3.489545509,-3.220413995,-9.678206526,7.924031317,-4.713953328,6.30017546,1.246916488,68.23116648,28.57288377,25.64739913,20.11585353,18.15492219,19.01110999,12.7489413,13.56957265,14.48739863,11.7027693,12.70428838,11.02952172,10.4470593,2482.226078,780.2416495,1.610631092,26.42518978,20.36004024,26.45627851,23.57581258,21.09848332,21.16517307,34.96533143,6.270572244,5.506933799,4.919269533,4.80874817,4.931989937,4.895085372,3.022623988,5059.486073,1698.908369,0.378190334,0.07931528,0.034864252,0.454694326,129.1992188
